"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.397935803E0,-1.791309595E0,-6.586460471E-1,9.513946176E-1
1.407649344E0,-2.451024532E0,-2.848075330E-1,9.049702287E-1
1.417363615E0,-3.002008915E0,1.159082651E-1,8.218950033E-1
1.427077001E0,-3.411276579E0,2.345653474E-1,7.168292403E-1
1.436789709E0,-3.747242451E0,-2.336490713E-2,6.618530154E-1
1.446503251E0,-4.019680500E0,-5.071559548E-1,7.241594195E-1
1.456217521E0,-4.193313599E0,-8.956547976E-1,9.281824231E-1
1.465930907E0,-4.310596466E0,-1.005607247E0,1.187181592E0
1.475643615E0,-4.250733376E0,-9.323056340E-1,1.375322580E0
1.485357157E0,-3.874298811E0,-6.586460471E-1,1.457176089E0
1.495071428E0,-3.446705580E0,2.794626169E-2,1.475501537E0
1.504784813E0,-3.370960712E0,8.075400591E-1,1.396091461E0
1.514497521E0,-3.595752478E0,1.073869467E0,1.255596519E0
1.524211063E0,-3.705704927E0,1.051878929E0,1.126096964E0
1.533925334E0,-3.620186329E0,1.178935170E0,9.330691695E-1
1.543638719E0,-3.480913162E0,1.252236843E0,7.791357040E-1
1.553351428E0,-3.487021685E0,1.000567794E0,7.583668828E-1
1.563064969E0,-3.604304314E0,5.644228458E-1,8.866447806E-1
1.572779240E0,-3.659280539E0,5.115845799E-2,1.090667725E0
1.582492626E0,-3.524893999E0,-2.359397560E-1,1.275143623E0
1.592205334E0,-3.181597948E0,-2.725905776E-1,1.438850760E0
1.601918876E0,-2.722240925E0,-1.980672181E-1,1.501157165E0
1.611633146E0,-2.248223305E0,-2.092151903E-2,1.407086611E0
1.621346636E0,-1.793753028E0,1.783674061E-1,1.140757203E0
1.631059240E0,-1.342947721E0,2.858765125E-1,8.035695553E-1
1.640772782E0,-8.664868474E-1,3.396310806E-1,4.859289825E-1
1.650487053E0,-3.374931216E-1,3.921639323E-1,2.121167034E-1
1.660200542E0,2.073826492E-1,4.410317242E-1,-4.810422286E-2
1.669913146E0,7.192726731E-1,5.070032477E-1,-3.119902313E-1
1.679626688E0,1.193290114E0,6.401679516E-1,-5.111264586E-1
1.689340959E0,1.634474516E0,8.612946272E-1,-6.149705052E-1
1.699054448E0,1.998539567E0,1.073869467E0,-6.284091473E-1
1.708767053E0,2.235548258E0,1.149614573E0,-6.027535200E-1
1.718480594E0,2.369934559E0,1.037218690E0,-5.917583108E-1
1.728194865E0,2.445679665E0,7.562289238E-1,-5.893148780E-1
1.737908355E0,2.461561680E0,4.446968138E-1,-5.917583108E-1
1.747621011E0,2.484773874E0,2.309002578E-1,-6.088619828E-1
1.757334553E0,2.674136639E0,2.956500649E-1,-6.174138784E-1
1.767048823E0,3.012546062E0,5.644228458E-1,-6.308525205E-1
1.776762209E0,3.331408262E0,7.660024762E-1,-6.784985662E-1
1.786474917E0,3.453577757E0,1.072647810E0,-6.430694461E-1
1.796188459E0,3.182361603E0,1.682273388E0,-5.245651007E-1
1.805902730E0,2.526311636E0,1.915616989E0,-3.413109183E-1
1.815616219E0,1.415791273E0,1.009119630E0,-2.057028115E-1
1.825328823E0,2.293731421E-1,-6.427640319E-1,-2.985515893E-1
1.835042365E0,-1.200314835E-1,-1.730072141E0,-5.575508475E-1
1.844756636E0,3.197785318E-1,-1.620119691E0,-5.758762360E-1
1.854470126E0,9.123004079E-1,-5.548020005E-1,-3.914003670E-1
1.864182782E0,1.335159421E0,5.473191738E-1,-4.695888162E-1
1.873896271E0,9.330691695E-1,3.897205591E-1,-6.821636558E-1
1.883610542E0,3.771981895E-1,-9.836167693E-1,-6.345176101E-1
1.893324032E0,3.234436214E-1,-1.550483108E0,-7.432484031E-1
1.903036688E0,5.445703268E-1,-1.475959659E0,-5.196782947E-1
1.912750230E0,1.094332814E0,-1.243837714E0,-1.568350345E-1
1.922464501E0,1.704111099E0,-1.083795786E0,4.428642802E-3
1.932177990E0,1.921572804E0,-1.107007980E0,-1.421747059E-1
1.941890594E0,1.785964727E0,-1.207186937E0,-3.388675153E-1
1.951604136E0,1.749313831E0,-1.384332657E0,-4.500417113E-1
1.961318407E0,1.877591729E0,-1.451525807E0,-4.133908749E-1
1.971031896E0,1.983879209E0,-1.202300072E0,-2.863346636E-1
1.980744553E0,2.172020197E0,-7.771504521E-1,-2.863346636E-1
1.990458042E0,2.457896709E0,-3.275668323E-1,-4.671454430E-1
2.000172313E0,2.846395493E0,7.314895838E-2,-7.346965671E-1
2.009885803E0,3.294757366E0,5.008947253E-1,-9.888089895E-1
2.019598459E0,3.635610104E0,8.710681796E-1,-1.112200141E0
2.029312001E0,3.671039343E0,1.016449809E0,-1.143964171E0
2.039026271E0,3.382719517E0,9.077190161E-1,-1.176949978E0
2.048739761E0,2.960013151E0,5.900784731E-1,-1.159846187E0
2.058452365E0,2.528754950E0,2.125748396E-1,-9.387195110E-1
2.068165907E0,2.164690018E0,-1.357607991E-1,-5.099047422E-1
2.077880178E0,1.884921908E0,-3.849864900E-1,-7.986827940E-2
2.087593667E0,1.533073902E0,-4.595098495E-1,2.658712566E-1
2.097306323E0,9.746068120E-1,-3.972034156E-1,4.822639227E-1
2.107019865E0,2.428117841E-1,-3.434488773E-1,5.922164321E-1
2.116734136E0,-5.561764240E-1,-3.605526090E-1,7.119424939E-1
2.126447521E0,-1.345391035E0,-4.362976551E-1,8.328902125E-1
2.136160230E0,-2.073521137E0,-4.240806997E-1,9.281824231E-1
2.145873771E0,-2.668486357E0,-2.591519356E-1,9.660549164E-1
2.155588042E0,-3.133951902E0,-1.186570823E-1,9.623898268E-1
2.165301532E0,-3.504125357E0,-2.506000996E-1,9.330691695E-1
2.175014188E0,-3.820544243E0,-6.928535104E-1,9.184088707E-1
2.184727730E0,-4.117415905E0,-1.246281147E0,9.843803644E-1
2.194442001E0,-4.387563229E0,-1.694643021E0,1.135870457E0
2.204155490E0,-4.497515678E0,-1.854684949E0,1.293469071E0
2.213868094E0,-4.251955032E0,-1.681204319E0,1.400978208E0
2.223581636E0,-3.717921734E0,-8.919897079E-1,1.506043911E0
2.233295907E0,-3.391729355E0,4.068242610E-1,1.605001211E0
2.243009396E0,-3.541997910E0,1.205812454E0,1.534142852E0
2.252722053E0,-3.816879034E0,1.296217918E0,1.280030489E0
2.262435594E0,-3.980586052E0,1.332868695E0,9.550597072E-1
2.272149865E0,-4.025788784E0,1.483137131E0,7.889092565E-1
2.281863355E0,-3.943935394E0,1.275449038E0,9.086353183E-1
2.291575959E0,-3.825430870E0,8.026533127E-1,1.192068458E0
2.301289501E0,-3.720365286E0,3.542914093E-1,1.454732776E0
2.311003771E0,-3.549328089E0,-2.596100792E-3,1.575680494E0
2.320717261E0,-3.270781755E0,-1.333174109E-1,1.558576822E0
2.330429917E0,-2.896943092E0,-5.146388337E-2,1.471836448E0
2.340143459E0,-2.431477547E0,2.333436459E-1,1.331341624E0
2.349857730E0,-1.934247851E0,5.216635466E-1,1.077229142E0
2.359571219E0,-1.474890709E0,5.815265775E-1,7.412631512E-1
2.369283876E0,-1.038745761E0,4.520269632E-1,4.089622498E-1
2.378997365E0,-5.696150661E-1,3.298575282E-1,1.168245375E-1
2.388711688E0,-7.482878864E-2,3.310792148E-1,-1.397313178E-1
2.398425073E0,3.943018913E-1,4.666872919E-1,-3.437542915E-1
2.408137782E0,7.999044657E-1,6.536065936E-1,-4.866925478E-1
2.417851323E0,1.200773001E0,8.368607163E-1,-5.526640415E-1
2.427565594E0,1.638139606E0,9.822424054E-1,-5.587725043E-1
2.437279084E0,2.091388226E0,9.956810474E-1,-5.270084739E-1
2.446991740E0,2.448123217E0,8.283088803E-1,-4.866925478E-1
