"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.271338139E0,1.771609783E0,4.095730782E-1,-1.111742035E-1
1.281051055E0,1.799708724E0,1.908897758E-1,-6.719319522E-2
1.290763243E0,1.783826709E0,-9.620844573E-2,-2.076880634E-2
1.300476211E0,1.772831440E0,-3.295520842E-1,-1.099525020E-2
1.310190066E0,1.792378545E0,-4.566083252E-1,-3.298575059E-2
1.319902982E0,1.799708724E0,-5.335750580E-1,-6.597150117E-2
1.329615170E0,1.783826709E0,-6.276455522E-1,-9.040539712E-2
1.339328139E0,1.764279604E0,-7.046123147E-1,-1.099525094E-1
1.349041941E0,1.737402320E0,-7.375980616E-1,-1.014006436E-1
1.358754857E0,1.717855215E0,-7.107207775E-1,-3.542914242E-2
1.368467045E0,1.730072141E0,-6.679614782E-1,6.230641901E-2
1.378180066E0,1.764279604E0,-6.264238358E-1,1.588202864E-1
1.387893868E0,1.798487067E0,-6.056550741E-1,2.260134816E-1
1.397606784E0,1.862015128E0,-6.252021790E-1,2.589992285E-1
1.407318972E0,1.970745921E0,-6.423059106E-1,2.626643181E-1
1.417031993E0,2.081920147E0,-6.447492838E-1,2.309002578E-1
1.426745795E0,2.202867985E0,-6.972821355E-1,1.624853760E-1
1.436458711E0,2.285943270E0,-7.131641507E-1,7.696675509E-2
1.446170899E0,2.312820435E0,-6.972821355E-1,1.221694518E-3
1.455883868E0,2.316485405E0,-6.630746722E-1,-1.099525020E-2
1.465597722E0,2.340919495E0,-5.848862529E-1,2.443389036E-2
1.475310639E0,2.366575003E0,-5.311316848E-1,7.574506104E-2
1.485022826E0,2.354357958E0,-5.384618640E-1,1.136175916E-1
1.494735795E0,2.337254286E0,-5.763344169E-1,1.099525094E-1
1.504449649E0,2.365353346E0,-5.922164321E-1,6.474980712E-2
1.514162566E0,2.450871944E0,-5.628957748E-1,-1.099525020E-2
1.523874753E0,2.580371618E0,-5.213581324E-1,-9.407047927E-2
1.533587722E0,2.720866442E0,-4.456130862E-1,-1.502684206E-1
1.543301576E0,2.832040548E0,-2.965663373E-1,-1.698155403E-1
1.553014493E0,2.872356415E0,-1.805053651E-1,-1.685938388E-1
1.562726680E0,2.856474400E0,-2.012741715E-1,-1.747023165E-1
1.572439649E0,2.828375578E0,-3.283303976E-1,-1.942494214E-1
1.582153503E0,2.830818892E0,-4.162923992E-1,-2.162399292E-1
1.591866420E0,2.885795116E0,-4.077405334E-1,-2.394521236E-1
1.601578607E0,2.965205193E0,-3.368822634E-1,-2.528907657E-1
1.611291576E0,3.043393850E0,-2.635805905E-1,-2.370087355E-1
1.621005430E0,3.120360613E0,-2.415900975E-1,-2.052446753E-1
1.630718347E0,3.169228315E0,-2.012741715E-1,-2.028012872E-1
1.640430534E0,3.146016121E0,-1.047603041E-1,-2.443388999E-1
1.650143503E0,3.066606045E0,-2.901524492E-2,-3.286358118E-1
1.659857357E0,2.984752417E0,-4.734066129E-2,-4.251496792E-1
1.669570274E0,2.913894176E0,-1.756185889E-1,-4.801259339E-1
1.679282461E0,2.833262205E0,-3.588727713E-1,-4.642439187E-1
1.688995482E0,2.724531412E0,-5.299099684E-1,-3.860554695E-1
1.698709284E0,2.575484753E0,-5.372401476E-1,-3.078670204E-1
1.708422201E0,2.461867094E0,-3.881934285E-1,-2.675510943E-1
1.718134389E0,2.370239973E0,-2.476985604E-1,-3.054236174E-1
1.727847409E0,2.250514030E0,-1.475196183E-1,-3.921639323E-1
1.737561211E0,2.091693640E0,-6.077930331E-2,-4.715740979E-1
1.747274128E0,1.909661293E0,2.473931387E-2,-5.155550838E-1
1.756986316E0,1.723963618E0,1.444653720E-1,-5.351021886E-1
