"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.146981415E0,-3.311367512E0,-9.241081238E0,-5.922235966E0
2.156694852E0,-5.549852848E0,-9.229117393E0,-4.799404144E0
2.166409071E0,-6.148357868E0,-9.360722542E0,-5.206482887E0
2.176122404E0,-4.657031059E0,-9.892228127E0,-7.921439171E0
2.185835008E0,-2.645863533E0,-1.078295612E1,-1.040399265E1
2.195548498E0,-1.001097202E0,-1.109402275E1,-1.125643635E1
2.205262665E0,8.087740541E-1,-1.090020466E1,-1.222373486E1
2.214976102E0,3.238685369E0,-1.012433147E1,-1.359302711E1
2.224688654E0,5.185246468E0,-9.116654396E0,-1.317398453E1
2.234402092E0,5.711966991E0,-8.302495956E0,-1.053829002E1
2.244116258E0,4.859523773E0,-7.660920620E0,-7.282256603E0
2.253829696E0,3.538087368E0,-6.794120789E0,-4.713262558E0
2.263542248E0,1.888535261E0,-5.757729530E0,-3.027817965E0
2.273255685E0,-1.848455518E-1,-4.584648132E0,-1.914557219E0
2.282969904E0,-2.820539713E0,-3.658027649E0,-7.725825906E-1
2.292683238E0,-4.443770885E0,-3.377768278E0,1.470688581E0
2.302395842E0,-4.958526611E0,-3.698705673E0,5.301298618E0
2.312109331E0,-4.779065132E0,-5.616253853E0,9.660722733E0
2.321823498E0,-4.618745804E0,-7.407281399E0,9.684650421E0
2.331536831E0,-3.646661758E0,-8.678468704E0,2.129014015E0
2.341249435E0,-1.700100541E0,-1.138624668E1,-6.757929325E0
2.350962925E0,-9.245268703E-1,-1.579621887E1,-8.783154488E0
2.360677092E0,-6.418746710E-1,-2.015324974E1,-8.570193291E0
2.370390529E0,-2.772683144E0,-2.174058914E1,-8.768797874E0
2.380103081E0,-4.901099205E0,-2.303809547E1,-6.515954971E0
2.389816519E0,-6.498009205E0,-2.259781647E1,-1.646561027E0
2.399530685E0,-6.703791618E0,-2.044547272E1,-4.464408875E0
2.409244123E0,-5.521139145E0,-1.847976875E1,-6.767500877E0
2.418956675E0,-5.415854931E0,-1.701237106E1,-5.108377457E0
2.428670113E0,-5.482853889E0,-1.547767448E1,-1.971984982E0
2.438384331E0,-4.130311012E0,-1.354307747E1,1.256231871E-2
2.448097665E0,-2.583650351E0,-1.195603752E1,5.440680385E-1
2.457810269E0,-1.997109652E0,-1.103180981E1,1.054038405E0
2.467523758E0,-1.168594718E0,-1.010997486E1,1.815255046E0
2.477237925E0,-6.972087026E-1,-9.174081802E0,2.485843658E0
2.486951258E0,-6.370890141E-1,-8.261817932E0,2.416152716E0
2.496663915E0,-9.652048349E-1,-7.215556622E0,2.073979139E0
2.506377352E0,-1.412961721E0,-6.327520370E0,1.690828323E0
2.516091519E0,-1.795813441E0,-5.515755177E0,8.793623447E-1
2.525804956E0,-2.344068766E0,-4.680361271E0,-3.678964674E-1
2.535517508E0,-3.139084101E0,-3.875774384E0,-1.948056698E0
2.545230946E0,-3.723232031E0,-3.294019461E0,-3.763012648E0
2.554945113E0,-3.670589924E0,-2.561516523E0,-4.835296154E0
2.564658550E0,-2.947658300E0,-1.630110383E0,-4.107579231E0
2.574371102E0,-1.384247899E0,-8.377870321E-1,-2.731107950E0
2.584084540E0,4.546363056E-1,6.538388133E-1,-2.606382132E0
2.593798758E0,-3.547359705E-1,2.706880569E-1,-2.592025042E0
2.603512092E0,-1.786242127E0,-2.168794632E0,-2.046162367E0
2.613224696E0,-1.101595759E0,-2.338984251E0,-5.546562672E0
