"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.141187448E0,-4.671986103E-1,-2.358126640E0,1.585244983E-1
2.150901302E0,-1.661815286E0,-3.107379198E0,4.842474759E-1
2.160615937E0,-2.796611547E0,-4.093820572E0,-5.309075117E-1
2.170329687E0,-4.446163654E0,-6.332305908E0,-4.076472282E0
2.180042708E0,-5.437390327E0,-1.123759270E1,-1.295623684E1
2.189756458E0,-2.988336325E0,-1.741197205E1,-2.466342163E1
2.199471146E0,-3.212364316E-1,-1.940638924E1,-2.151745796E1
2.209184896E0,-6.275177598E-1,-2.176930237E1,-1.477089405E1
2.218897917E0,-1.312463164E0,-2.471157646E1,-8.802596092E0
2.228611771E0,-2.052144527E0,-2.698595428E1,-5.733202934E0
2.238326354E0,-2.272284269E0,-2.758236504E1,-3.928117514E0
2.248040104E0,-1.467996716E0,-2.588226509E1,-2.125424623E0
2.257753125E0,-3.714857101E-1,-2.544916344E1,-2.192423820E0
2.267466979E0,-1.393819153E-1,-2.562144661E1,-4.651049137E0
2.277181615E0,-7.689933777E-1,-2.512344170E1,-6.460920334E0
2.286895365E0,-2.305783749E0,-2.366322136E1,-7.370790958E0
2.296608385E0,-4.596911430E0,-2.275574303E1,-7.706085205E0
2.306322240E0,-5.559424400E0,-2.229602242E1,-7.459325314E0
2.316036823E0,-5.245964527E0,-2.174058914E1,-6.714858532E0
2.325750573E0,-4.462913513E0,-2.172862434E1,-7.059424877E0
2.335463594E0,-3.440579891E0,-2.198256302E1,-8.383553505E0
2.345177448E0,-2.741576433E0,-2.161137581E1,-9.202198029E0
2.354892031E0,-2.437688112E0,-2.080439568E1,-9.309874535E0
2.364605885E0,-2.377867460E0,-2.014367867E1,-9.065806389E0
2.374318854E0,-1.896611094E0,-1.934178352E1,-7.590930939E0
2.384032708E0,-1.036989570E0,-1.811127472E1,-5.467599869E0
2.393747292E0,-2.829512656E-1,-1.679911041E1,-3.303291559E0
2.403461042E0,9.302098304E-2,-1.558774376E1,-1.971984982E0
2.413174062E0,2.940180898E-1,-1.449841118E1,-1.809273005E0
2.422887917E0,2.341975123E-1,-1.288714409E1,-2.185245275E0
2.432602500E0,-3.379862010E-2,-1.081645584E1,-2.946461916E0
2.442316250E0,-2.973082066E-1,-8.716753960E0,-3.758227110E0
2.452029271E0,-3.978067636E-1,-6.779763699E0,-4.205684662E0
2.461743177E0,-3.355933726E-1,-4.955535889E0,-4.102793694E0
2.471457760E0,-1.944168471E-2,-3.411267757E0,-3.707678795E0
2.481171510E0,4.474578202E-1,-2.168794632E0,-3.063710213E0
2.490884531E0,1.065105200E0,-1.031605721E0,-2.312064886E0
2.500598385E0,1.699502230E0,-1.555334777E-1,-1.569990754E0
2.510312969E0,2.183151484E0,6.514459848E-1,-9.089735150E-1
2.520026719E0,2.321935177E0,1.695314884E0,-5.213362575E-1
2.529739740E0,1.924427629E0,2.578565598E0,-3.702892959E-1
2.539453646E0,1.201496124E0,3.136392355E0,-3.008974493E-1
2.549168229E0,-2.422732860E-2,3.754039526E0,-8.395816684E-1
2.558881979E0,-1.910967946E0,3.933800459E0,-2.309672117E0
2.568595000E0,-3.809373617E0,2.537887573E0,-3.628715515E0
2.578308854E0,-3.677768469E0,1.482054472E0,-3.511467218E0
2.588023490E0,-3.191726208E0,1.242772222E0,-2.621038198E0
2.597737240E0,-2.813361168E0,1.113559842E0,-1.581954837E0
2.607450260E0,-2.298605204E0,5.772684813E-1,-1.148554921E0
2.617164115E0,-1.700100541E0,3.140579537E-2,-1.036092162E0
2.626878698E0,-8.694919348E-1,-1.028913707E-1,-6.290132403E-1
2.636592448E0,5.952146277E-2,-1.507478207E-1,-1.118644550E-1
2.646305469E0,1.098604679E0,-4.402793646E-1,2.330010980E-1
2.656019323E0,1.938784599E0,-8.712865710E-1,2.569293380E-1
2.665733958E0,2.365005970E0,-1.115354419E0,2.138585299E-1
2.675447708E0,2.465504646E0,-1.134497046E0,-7.118647546E-2
2.685160729E0,2.278864384E0,-1.481755376E0,-5.285146832E-1
2.694874583E0,2.180758715E0,-1.955833435E0,-1.081555843E0
2.704589167E0,1.886142492E0,-2.006082773E0,-1.383051515E0
2.714302917E0,1.010070205E0,-1.826620936E0,-1.457229018E0
2.724015937E0,8.344969153E-2,-1.520040631E0,-1.538884044E0
2.733729792E0,-8.883354068E-2,-1.206580877E0,-1.871486425E0
2.743444427E0,1.169492081E-1,-1.295115232E0,-2.355135679E0
2.753158177E0,2.413759828E-1,-1.752144337E0,-2.781357288E0
