"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.353140177E0,1.579861164E0,-7.564310431E-1,-9.757631302E0
2.362853718E0,1.577468276E0,-7.564310431E-1,-9.750452995E0
2.372567937E0,1.575075507E0,-7.683951855E-1,-9.752845764E0
2.382281374E0,1.555633783E0,-7.755736113E-1,-9.752845764E0
2.391994083E0,1.553241014E0,-7.899305820E-1,-9.767203331E0
2.401707624E0,1.553241014E0,-7.779664397E-1,-9.762416840E0
2.411421895E0,1.548455358E0,-7.875377536E-1,-9.764810562E0
2.421135333E0,1.541276932E0,-7.707880139E-1,-9.786345482E0
2.430848041E0,1.560718536E0,-7.588238716E-1,-9.774381638E0
2.440561583E0,1.553241014E0,-7.468597889E-1,-9.779167175E0
2.450275854E0,1.563111424E0,-7.181459069E-1,-9.764810562E0
2.459989291E0,1.553241014E0,-7.253243923E-1,-9.783952713E0
2.469701947E0,1.553241014E0,-7.205387354E-1,-9.755238533E0
2.479415489E0,1.536491275E0,-7.468597889E-1,-9.743274689E0
2.489129760E0,1.519741535E0,-7.827520967E-1,-9.752845764E0
2.498843197E0,1.522134304E0,-8.114659786E-1,-9.755238533E0
2.508555906E0,1.526919961E0,-8.425726891E-1,-9.748060226E0
2.518269447E0,1.519741535E0,-8.425726891E-1,-9.757631302E0
2.527983718E0,1.563111424E0,-8.258228898E-1,-9.771988869E0
2.537697156E0,1.577468276E0,-7.995018363E-1,-9.807881355E0
2.547409812E0,1.618146300E0,-7.923234105E-1,-9.795916557E0
2.557123354E0,1.599003673E0,-7.444669604E-1,-9.776774406E0
2.566837624E0,1.589432478E0,-7.301099896E-1,-9.752845764E0
2.576551062E0,1.548455358E0,-7.085745931E-1,-9.748060226E0
2.586263770E0,1.555633783E0,-7.037889361E-1,-9.767203331E0
2.595977312E0,1.563111424E0,-7.157530785E-1,-9.767203331E0
2.605691583E0,1.575075507E0,-7.348956466E-1,-9.760024071E0
2.615405020E0,1.563111424E0,-7.396813035E-1,-9.743274689E0
2.625117677E0,1.579861164E0,-7.420741320E-1,-9.721739769E0
2.634831218E0,1.563111424E0,-7.540382147E-1,-9.709774971E0
2.644545489E0,1.558026671E0,-7.731808424E-1,-9.719346046E0
2.654258927E0,1.548455358E0,-7.827520967E-1,-9.740881920E0
2.663971635E0,1.553241014E0,-7.803592682E-1,-9.748060226E0
2.673685177E0,1.538884044E0,-7.827520967E-1,-9.752845764E0
2.683399447E0,1.553241014E0,-7.779664397E-1,-9.781559944E0
2.693112885E0,1.560718536E0,-7.660023570E-1,-9.788738251E0
2.702825541E0,1.560718536E0,-7.731808424E-1,-9.819845200E0
2.712539083E0,1.536491275E0,-7.875377536E-1,-9.807881355E0
2.722253354E0,1.536491275E0,-7.947162390E-1,-9.798309326E0
2.731966791E0,1.541276932E0,-8.066803217E-1,-9.779167175E0
2.741679499E0,1.550848126E0,-8.138588071E-1,-9.781559944E0
