"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.159150531E0,-2.825325251E0,-1.465394497E1,-4.150650024E0
1.168861781E0,-3.249154091E0,-1.404347610E1,-5.831308842E0
1.178573760E0,-3.337688446E0,-1.336600780E1,-6.872784615E0
1.188286625E0,-3.172583818E0,-1.278664589E1,-6.899106026E0
1.197998604E0,-2.698505640E0,-1.236760330E1,-5.458028316E0
1.207709802E0,-2.341675997E0,-1.209242821E1,-3.339184046E0
1.217421781E0,-2.202892303E0,-1.169013500E1,-2.005484581E0
1.227134646E0,-2.262712955E0,-1.119691467E1,-3.702892959E-1
1.236846625E0,-2.514258385E0,-1.066780186E1,1.197607756E0
1.246557823E0,-2.631506681E0,-1.026580715E1,2.322832584E0
1.256269854E0,-2.906681299E0,-9.983155251E0,2.679662228E0
1.265982667E0,-3.306581736E0,-9.825228691E0,2.617448807E0
1.275694646E0,-3.742374659E0,-9.820443153E0,2.380260229E0
1.285405844E0,-3.862015724E0,-1.003340435E1,2.236690998E0
1.295117875E0,-3.323331594E0,-1.030409241E1,2.054836512E0
1.304830687E0,-2.188535452E0,-1.037109184E1,1.853540182E0
1.314542667E0,-8.814560175E-1,-1.065822983E1,1.324726462E0
1.324253865E0,-2.662015148E-2,-1.103420258E1,7.956135273E-1
1.333965896E0,-1.728814393E-1,-1.106770229E1,3.741776347E-1
1.343678760E0,-1.226022482E0,-1.071805096E1,-2.386840582E-1
1.353390687E0,-2.320140600E0,-1.026819992E1,-1.127019525E0
1.363101937E0,-3.292224884E0,-9.815657616E0,-1.950449586E0
1.372813917E0,-3.706482172E0,-9.602396965E0,-2.096710920E0
1.382526781E0,-3.656233072E0,-9.430113792E0,-1.950449586E0
1.392238708E0,-3.107977629E0,-9.308079720E0,-1.871486425E0
1.401949958E0,-2.387438774E0,-9.245866776E0,-1.744666815E0
1.411661990E0,-1.894218206E0,-9.013463974E0,-1.627418518E0
1.421374802E0,-1.508674622E0,-8.726325035E0,-1.548455358E0
1.431086781E0,-1.329213023E0,-8.417351723E0,-1.277767301E0
1.440797979E0,-1.317248821E0,-8.034500122E0,-8.898309469E-1
1.450510010E0,-1.563709617E0,-7.558029652E0,-5.548357368E-1
1.460222875E0,-1.906182289E0,-7.033702374E0,-2.865405083E-1
1.469934802E0,-2.317747831E0,-6.528517246E0,-4.486542568E-2
1.479646052E0,-2.693720102E0,-6.030511379E0,4.366901144E-2
1.489358031E0,-2.844467878E0,-5.616253853E0,-4.187439568E-3
1.499070896E0,-2.861217737E0,-5.298008442E0,-1.142572835E-1
1.508782875E0,-2.760719061E0,-5.128118038E0,-1.884347796E-1
1.518494073E0,-2.708076954E0,-4.941178799E0,-2.147558331E-1
1.528206104E0,-2.794218540E0,-4.823930264E0,-2.937189937E-1
1.537918917E0,-2.918645382E0,-4.766502857E0,-3.777668774E-1
1.547630896E0,-3.076870918E0,-4.840680122E0,-3.777668774E-1
1.557342146E0,-3.093620539E0,-5.065605640E0,-4.998008311E-1
1.567054125E0,-2.983550787E0,-5.319543839E0,-7.031907439E-1
1.576766990E0,-2.808575630E0,-5.613861084E0,-1.019342422E0
1.586478917E0,-2.464009047E0,-5.867799282E0,-1.476371527E0
1.596190167E0,-2.049751759E0,-6.154938221E0,-2.091925144E0
1.605902198E0,-1.489532113E0,-6.547659874E0,-3.092424154E0
1.615615010E0,-8.958129883E-1,-7.093522549E0,-4.184149265E0
1.625326990E0,-3.068794906E-1,-7.914559841E0,-5.352445126E0
1.635038240E0,8.344969153E-2,-9.104690552E0,-6.669394970E0
1.644750219E0,4.516452923E-2,-1.010279655E1,-8.002795219E0
1.654463083E0,-8.883354068E-2,-1.064865875E1,-9.934999466E0
1.664175062E0,-1.561316848E-1,-1.138385391E1,-1.166112232E1
1.673886260E0,-1.465603858E-1,-1.209482098E1,-1.157707405E1
1.683598292E0,-2.991028305E-4,-1.264786243E1,-1.028913784E1
1.693311156E0,-2.422732860E-2,-1.317697525E1,-8.860024452E0
1.703023083E0,-2.853440940E-1,-1.320329666E1,-7.220043182E0
1.712734333E0,-5.557330847E-1,-1.258804131E1,-5.742774487E0
1.722446312E0,-4.073780477E-1,-1.182652569E1,-5.529813290E0
1.732159177E0,-1.609173268E-1,-1.098873901E1,-5.563312531E0
1.741871156E0,-3.308077157E-1,-1.032323551E1,-4.701298237E0
1.751582354E0,-1.068096161E0,-1.070847988E1,-4.521836758E0
1.761294385E0,-1.846361756E0,-1.094566822E1,-2.781357288E0
1.771007250E0,-2.217249393E0,-1.087866879E1,-7.271189690E-1
1.780719177E0,-1.403390527E0,-1.103898811E1,-1.088734269E0
1.790430427E0,-3.044866920E-1,-1.105095196E1,-2.774178743E0
1.800142458E0,-5.533402413E-2,-1.093848991E1,-4.969593525E0
1.809855271E0,-8.910273314E-1,-1.069890785E1,-6.317350864E0
1.819567250E0,-3.091227770E0,-1.028973579E1,-5.582455158E0
1.829278448E0,-4.383950233E0,-9.863513947E0,-4.452444553E0
1.838990479E0,-4.312165737E0,-9.779765129E0,-1.957628012E0
1.848703344E0,-4.099204063E0,-1.028255749E1,2.085943222E0
1.858415323E0,-3.433401346E0,-1.027537823E1,4.032205105E0
1.868126521E0,-2.674577475E0,-9.849157333E0,3.290131092E0
1.877838552E0,-2.483151674E0,-9.095118523E0,1.396511078E0
1.887551417E0,-2.928216696E0,-8.154141426E0,-5.237290859E-1
1.897263344E0,-3.826123476E0,-7.225128174E0,-1.567597985E0
1.906974594E0,-4.472484589E0,-6.674479485E0,-1.313659668E0
1.916686573E0,-4.637888432E0,-6.916453838E0,-8.826524615E-1
1.926399437E0,-4.060919285E0,-7.526922703E0,-8.276175261E-1
1.936111417E0,-2.988336325E0,-7.847560883E0,-4.423730969E-1
1.945822615E0,-2.121536493E0,-8.288139343E0,2.521436810E-1
1.955534646E0,-1.568495274E0,-8.740681648E0,5.344967842E-1
1.965247510E0,-1.202094316E0,-8.977571487E0,2.042872310E-1
1.974959490E0,-9.628120065E-1,-9.121439934E0,-4.663013220E-1
1.984670687E0,-7.666005492E-1,-9.214759827E0,-1.203589797E0
1.994382719E0,-7.115656137E-1,-9.446864128E0,-1.522134304E0
2.004095583E0,-6.251249313E-1,-9.868299484E0,-8.635098934E-1
2.013807510E0,-5.294120312E-1,-1.039023399E1,-2.961117923E-1
2.023518760E0,-2.997010350E-1,-1.071087265E1,-6.161518395E-2
2.033230740E0,-8.165507019E-2,-1.085234833E1,1.393819153E-1
2.042943604E0,2.602194622E-2,-1.085713387E1,1.495514158E-2
2.052655583E0,8.823533356E-2,-1.061037350E1,-8.491529226E-1
2.062366833E0,2.123630047E-2,-1.027537823E1,-1.498206019E0
2.072078812E0,-2.422732860E-1,-1.003579712E1,-1.172483087E0
2.081791677E0,-3.882354796E-1,-9.952048302E0,-4.591228366E-1
2.091503656E0,-1.800599098E-1,-9.952048302E0,-1.615155302E-2
2.101214854E0,2.602194622E-2,-9.784550667E0,2.258226424E-1
2.110926885E0,-9.601201117E-2,-9.523433685E0,9.391828626E-2
2.120639750E0,-2.997010350E-1,-9.300901413E0,-1.812563092E-1
2.130351677E0,-3.379862010E-1,-9.119047165E0,-2.051845491E-1
2.140062927E0,-3.786641955E-1,-9.087940216E0,-3.050848842E-2
2.149774958E0,-6.586244106E-1,-9.054141998E0,3.837489188E-1
2.159487823E0,-8.647062778E-1,-8.912964821E0,7.187440991E-1
2.169199750E0,-8.407780528E-1,-8.891429901E0,6.349952817E-1
2.178911000E0,-8.910273314E-1,-8.822037697E0,3.741776347E-1
2.188622979E0,-9.221340418E-1,-8.685647011E0,1.154536903E-1
2.198335844E0,-8.742775917E-1,-8.664112091E0,-2.171486616E-1
2.208047823E0,-8.383852243E-1,-8.860322952E0,-3.463610709E-1
2.217759021E0,-8.024929166E-1,-9.099904060E0,-3.969094455E-1
2.227471052E0,-8.910273314E-1,-9.274580956E0,-6.002993584E-1
2.237183917E0,-1.087238789E0,-9.518648148E0,-9.065806866E-1
2.246895896E0,-1.274178028E0,-9.664909363E0,-1.210768223E0
2.256607094E0,-1.386640668E0,-9.758230209E0,-1.414158225E0
2.266319125E0,-1.434497118E0,-9.858728409E0,-1.526919961E0
2.276031990E0,-1.389033556E0,-9.916155815E0,-1.450050473E0
2.285743917E0,-1.266999602E0,-9.961619377E0,-1.244267821E0
2.295455167E0,-1.101595759E0,-9.913763046E0,-1.091127157E0
2.305167146E0,-9.388837814E-1,-9.688838005E0,-1.007378340E0
2.314880010E0,-9.460622668E-1,-9.427721024E0,-6.744768620E-1
2.324591990E0,-1.118345499E0,-9.377471924E0,-9.990034252E-2
2.334303187E0,-1.384247899E0,-9.432506561E0,1.010967568E-1
2.344015219E0,-1.654636860E0,-9.437292099E0,-9.511470050E-2
2.353728083E0,-1.599601984E0,-9.442078590E0,-4.854438901E-1
2.363440062E0,-1.070489049E0,-9.528220177E0,-5.787639618E-1
2.373151260E0,-4.289134443E-1,-9.662516594E0,7.477571070E-2
2.382863292E0,-7.926224917E-2,-9.755837440E0,1.032503009E0
2.392576156E0,1.911267042E-1,-1.004058266E1,1.916052699E0
2.402288135E0,3.969094455E-1,-1.032802105E1,2.502593279E0
2.411999333E0,5.264210105E-1,-1.048833942E1,2.483450890E0
2.421711365E0,6.221339107E-1,-1.077817059E1,1.975873351E0
2.431424229E0,6.484549642E-1,-1.089063358E1,1.295713425E0
2.441136156E0,4.280161560E-1,-1.105334473E1,3.334996700E-1
2.450847406E0,-3.379862010E-2,-1.203021526E1,-6.170491576E-1
2.460559385E0,-6.490531564E-1,-1.341625786E1,-8.922237158E-1
2.470272250E0,-1.398604870E0,-1.282971668E1,-4.064807594E-1
2.479984229E0,-1.791027784E0,-1.293739414E1,-5.524429083E-1
2.489695479E0,-2.214856386E0,-1.316740417E1,-1.239482164E0
2.499407458E0,-2.598007202E0,-1.304058456E1,-2.048555374E0
2.509120323E0,-2.827718258E0,-1.303340626E1,-2.939283609E0
2.518832302E0,-2.844467878E0,-1.330858040E1,-3.425325632E0
2.528543500E0,-2.645863533E0,-1.349761391E1,-3.554538012E0
2.538255531E0,-2.224427700E0,-1.359362507E1,-3.841975927E0
2.547968396E0,-1.700100541E0,-1.366541004E1,-4.387838364E0
2.557680323E0,-1.360319614E0,-1.350479221E1,-4.830510616E0
2.567391573E0,-1.255035520E0,-1.309083366E1,-4.773082733E0
2.577103604E0,-1.398604870E0,-1.257129192E1,-4.196113586E0
2.586816469E0,-1.882254124E0,-1.204696465E1,-3.604787350E0
2.596528396E0,-2.617149830E0,-1.151785183E1,-2.644966364E0
2.606239646E0,-3.332902908E0,-1.115862942E1,-1.418943882E0
2.615951625E0,-3.672982693E0,-1.083081245E1,-2.985046208E-1
2.625664490E0,-3.723232031E0,-1.048833942E1,9.272187948E-1
2.635376469E0,-3.608376503E0,-1.038305569E1,1.949552298E0
2.645087719E0,-3.459722519E0,-1.023470020E1,2.440380096E0
2.654799698E0,-3.313760281E0,-1.007408237E1,2.701197624E0
2.664512562E0,-3.043371201E0,-1.000947666E1,3.098705292E0
2.674224542E0,-2.736790895E0,-1.002144051E1,3.728316784E0
2.683935740E0,-2.432902336E0,-1.012193871E1,4.041776657E0
2.693647771E0,-2.181356907E0,-1.015543842E1,3.491128206E0
2.703360635E0,-1.657029629E0,-1.007408237E1,1.695613980E0
2.713072562E0,-1.439282775E0,-9.774979591E0,-7.462615371E-1
2.722783812E0,-1.489532113E0,-9.322437286E0,-2.623430967E0
2.732495844E0,-1.769492388E0,-9.032606125E0,-3.367897987E0
2.742208708E0,-2.052144527E0,-8.709575653E0,-3.257827997E0
2.751920635E0,-2.059323072E0,-8.491529465E0,-2.666501760E0
2.761631885E0,-1.860718727E0,-8.400602341E0,-1.964806437E0
2.771343865E0,-1.680957913E0,-8.402995110E0,-1.404586911E0
2.781056729E0,-1.609173179E0,-8.426922798E0,-9.523434043E-1
2.790768708E0,-1.544566989E0,-8.123034477E0,-4.375874400E-1
2.800479958E0,-1.441675663E0,-7.816454411E0,-1.645065546E-1
2.810191937E0,-1.396211982E0,-7.447959423E0,-6.161518395E-2
2.819904802E0,-1.159023523E0,-6.983452797E0,-1.615155302E-2
2.829616781E0,-1.089631557E0,-6.643373013E0,5.563312769E-2
2.839327979E0,-1.175773263E0,-6.346662998E0,1.274178028E-1
2.849040010E0,-1.465603828E0,-6.030511379E0,1.226321608E-1
2.858752875E0,-1.915753603E0,-5.743372440E0,-2.572284266E-2
2.868464802E0,-2.497508526E0,-5.482255936E0,-2.075773627E-1
2.878176052E0,-2.952444077E0,-5.312365532E0,-4.136592150E-1
2.887888083E0,-3.308974504E0,-5.211866856E0,-6.385845542E-1
2.897600896E0,-3.615555048E0,-5.252544880E0,-8.467600942E-1
2.907312875E0,-3.668197155E0,-5.443970680E0,-9.834501147E-1
2.917024125E0,-3.435794115E0,-5.817550182E0,-9.882357717E-1
2.926736104E0,-3.057728291E0,-6.279664040E0,-9.233304262E-1
2.936448969E0,-2.633899450E0,-6.760621071E0,-9.571290612E-1
2.946160948E0,-2.265105724E0,-7.150950432E0,-1.071984529E0
2.955872146E0,-2.049751759E0,-7.447959423E0,-1.466800332E0
2.965584177E0,-1.910967946E0,-7.744669437E0,-2.137388945E0
2.975297042E0,-1.702493310E0,-8.161319733E0,-3.631108284E0
2.985008969E0,-1.283749342E0,-8.750253677E0,-6.037390709E0
2.994720219E0,-7.833502889E-1,-9.434899330E0,-8.804988861E0
3.004432250E0,-3.475574851E-1,-1.030409241E1,-1.140000534E1
3.014145115E0,5.359922647E-1,-1.170209885E1,-1.309741402E1
3.023857042E0,1.450349569E0,-1.292064381E1,-1.311416340E1
3.033568292E0,2.039283037E0,-1.399322701E1,-1.190518951E1
3.043280271E0,2.046461582E0,-1.439312744E1,-1.010728264E1
3.052993135E0,1.275673628E0,-1.409611797E1,-8.766405106E0
3.062705115E0,4.037888348E-2,-1.307408428E1,-8.457730293E0
3.072416312E0,-1.300499082E0,-1.179302597E1,-8.093722343E0
3.082128344E0,-2.195713997E0,-1.085713387E1,-6.401099682E0
3.091841208E0,-2.703291416E0,-1.046680450E1,-3.978366852E0
3.101553187E0,-3.232404232E0,-1.076381397E1,-2.178066730E0
3.111264385E0,-3.507878065E0,-1.072044373E1,-6.864410043E-1
3.120976417E0,-3.139084101E0,-1.020120144E1,4.606183618E-2
3.130689281E0,-1.707278967E0,-9.696016312E0,-2.482553422E-1
3.140401208E0,-3.738785386E-1,-9.822835922E0,-9.810572863E-1
3.150112458E0,4.351946115E-1,-9.961619377E0,-2.393420935E0
3.159824437E0,7.058826685E-1,-9.760622978E0,-4.390231133E0
3.169537302E0,-2.733799815E-1,-9.727123260E0,-6.113960743E0
3.179249281E0,-2.080858469E0,-9.449256897E0,-6.027819157E0
3.188960531E0,-2.844467878E0,-9.078369141E0,-5.438885689E0
3.198672510E0,-4.058526516E0,-9.648159981E0,-2.036591291E0
3.208385375E0,-4.572983265E0,-1.012911701E1,2.196012974E0
3.218097354E0,-4.216452599E0,-9.971191406E0,3.491128206E0
3.227808552E0,-3.450151205E0,-9.533005714E0,2.521735907E0
3.237520583E0,-2.873181820E0,-8.991928101E0,1.046859860E0
3.247233448E0,-2.913859844E0,-8.187641144E0,-7.357929647E-2
3.256945375E0,-3.234797001E0,-7.407281399E0,-7.223333120E-1
3.266656625E0,-3.134298563E0,-7.359126091E0,-6.744768620E-1
3.276368656E0,-2.339283228E0,-7.921738625E0,-4.486542568E-2
3.286081469E0,-1.539781332E0,-8.312067986E0,7.788637877E-1
3.295793448E0,-9.795617461E-1,-8.628219604E0,1.547258973E0
3.305504698E0,-7.378866673E-1,-8.977571487E0,1.721935034E0
3.315216677E0,-6.155536175E-1,-9.224330902E0,1.128215909E0
3.324929542E0,-7.283154130E-1,-9.276973724E0,1.393819153E-1
3.334641521E0,-1.228415370E0,-9.219545364E0,-8.371888399E-1
