"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.261800224E0,1.221694518E-3,-4.275931045E-3,1.053711493E-2
1.271512985E0,1.221694518E-3,-5.497625098E-3,9.315420873E-3
1.281226474E0,-0.000000000E0,-5.497625098E-3,6.872031838E-3
1.290940849E0,-0.000000000E0,-1.832541777E-3,3.206948051E-3
1.300654339E0,-2.443389036E-3,4.275931045E-3,-1.679830020E-3
1.310367099E0,-2.443389036E-3,1.160609815E-2,-5.344913341E-3
1.320080589E0,-1.221694518E-3,1.771457121E-2,-6.566607859E-3
1.329794964E0,1.221694518E-3,2.015795931E-2,-2.901524538E-3
1.339508453E0,3.665083554E-3,1.893626526E-2,-4.581354442E-4
1.349221214E0,3.665083554E-3,1.282779220E-2,1.985253533E-3
1.358934703E0,2.443389036E-3,5.497625098E-3,6.872031838E-3
1.368649078E0,-1.221694518E-3,-4.275931045E-3,1.298050396E-2
1.378362568E0,-4.886778072E-3,-1.038440317E-2,1.664558798E-2
1.388075328E0,-9.773556143E-3,-1.160609815E-2,1.542389300E-2
1.397788818E0,-1.221694518E-2,-6.719320081E-3,1.298050396E-2
1.407503193E0,-1.466033421E-2,5.497625098E-3,8.093725890E-3
1.417216683E0,-1.343864016E-2,2.015795931E-2,7.635590737E-4
1.426929443E0,-8.551862091E-3,2.993151546E-2,-5.344913341E-3
1.436642933E0,-1.221694518E-3,3.115320951E-2,-1.023169141E-2
1.446357308E0,6.108472589E-3,2.137965336E-2,-1.267508045E-2
1.456070797E0,1.099525020E-2,4.275931045E-3,-1.267508045E-2
1.465783558E0,1.099525020E-2,-1.527118124E-2,-1.267508045E-2
1.475497151E0,8.551862091E-3,-3.603998944E-2,-1.023169141E-2
1.485211422E0,4.886778072E-3,-5.558710173E-2,-5.344913341E-3
1.494924912E0,-1.221694518E-3,-7.024743408E-2,7.635590737E-4
1.504637672E0,-6.108472589E-3,-7.513421029E-2,4.428642802E-3
1.514351266E0,-8.551862091E-3,-6.902574003E-2,6.872031838E-3
1.524065589E0,-9.773556143E-3,-4.947862774E-2,8.093725890E-3
1.533779026E0,-8.551862091E-3,-2.382304333E-2,8.093725890E-3
1.543491787E0,-3.665083554E-3,1.832541777E-3,5.650337320E-3
1.553205381E0,2.443389036E-3,2.260134928E-2,1.985253533E-3
1.562919703E0,6.108472589E-3,3.115320951E-2,-1.679830020E-3
1.572633193E0,1.099525020E-2,3.115320951E-2,-7.788302377E-3
1.582345901E0,1.099525020E-2,2.260134928E-2,-1.023169141E-2
1.592059495E0,8.551862091E-3,9.162709117E-3,-1.145338640E-2
1.601773818E0,1.221694518E-3,-4.275931045E-3,-1.023169141E-2
1.611487308E0,-4.886778072E-3,-1.771457121E-2,-9.009997360E-3
1.621200068E0,-8.551862091E-3,-2.748812735E-2,-4.123218823E-3
1.630913558E0,-8.551862091E-3,-3.603998944E-2,7.635590737E-4
1.640627933E0,-9.773556143E-3,-4.337015375E-2,5.650337320E-3
1.650341422E0,-7.330167107E-3,-4.459185153E-2,6.872031838E-3
1.660054183E0,-4.886778072E-3,-3.848337755E-2,5.650337320E-3
1.669767776E0,-0.000000000E0,-2.382304333E-2,3.206948051E-3
1.679482099E0,4.886778072E-3,-4.275931045E-3,-4.581354442E-4
1.689195589E0,9.773556143E-3,1.282779220E-2,-1.679830020E-3
1.698908297E0,1.466033421E-2,2.137965336E-2,-4.123218823E-3
1.708621891E0,1.710372418E-2,1.893626526E-2,-6.566607859E-3
1.718336214E0,1.343864016E-2,1.527118124E-2,-4.123218823E-3
1.728049703E0,4.886778072E-3,1.160609815E-2,-2.901524538E-3
1.737762464E0,-4.886778072E-3,1.160609815E-2,-4.581354442E-4
1.747476058E0,-1.466033421E-2,1.038440317E-2,7.635590737E-4
1.757190381E0,-1.954711229E-2,7.941014133E-3,1.985253533E-3
1.766903818E0,-1.710372418E-2,1.832541777E-3,1.985253533E-3
1.776616578E0,-1.221694518E-2,-7.941014133E-3,1.985253533E-3
1.786330172E0,-2.443389036E-3,-1.771457121E-2,1.985253533E-3
1.796044495E0,4.886778072E-3,-2.626643144E-2,7.635590737E-4
1.805757985E0,9.773556143E-3,-2.993151546E-2,-4.581354442E-4
1.815470745E0,1.099525020E-2,-2.870982140E-2,-4.581354442E-4
1.825184235E0,8.551862091E-3,-2.260134928E-2,-4.581354442E-4
1.834898610E0,4.886778072E-3,-1.282779220E-2,-4.581354442E-4
1.844612099E0,-0.000000000E0,-1.832541777E-3,-1.679830020E-3
1.854324860E0,-1.221694518E-3,9.162709117E-3,-1.679830020E-3
1.864038453E0,-3.665083554E-3,1.649287529E-2,-4.581354442E-4
1.873752776E0,-2.443389036E-3,2.260134928E-2,7.635590737E-4
1.883466266E0,-0.000000000E0,2.748812735E-2,-4.581354442E-4
1.893179026E0,1.221694518E-3,3.237490356E-2,-1.679830020E-3
1.902892516E0,2.443389036E-3,3.603998944E-2,-2.901524538E-3
1.912606891E0,2.443389036E-3,3.359659761E-2,-1.679830020E-3
1.922320381E0,2.443389036E-3,2.504473738E-2,7.635590737E-4
1.932033141E0,1.221694518E-3,1.404948719E-2,4.428642802E-3
1.941746735E0,-1.221694518E-3,7.941014133E-3,6.872031838E-3
1.951461058E0,-4.886778072E-3,6.719320081E-3,9.315420873E-3
1.961174547E0,-6.108472589E-3,1.038440317E-2,8.093725890E-3
1.970887256E0,-6.108472589E-3,1.649287529E-2,6.872031838E-3
1.980600849E0,-4.886778072E-3,1.893626526E-2,5.650337320E-3
1.990315172E0,-0.000000000E0,2.137965336E-2,3.206948051E-3
2.000028662E0,6.108472589E-3,2.260134928E-2,1.985253533E-3
2.009741422E0,1.221694518E-2,2.382304333E-2,1.985253533E-3
2.019455016E0,1.710372418E-2,2.382304333E-2,1.985253533E-3
2.029169339E0,2.199050039E-2,2.504473738E-2,3.206948051E-3
2.038882828E0,2.321219631E-2,2.504473738E-2,5.650337320E-3
2.048595589E0,2.199050039E-2,2.748812735E-2,8.093725890E-3
2.058309183E0,1.832541823E-2,3.115320951E-2,8.093725890E-3
2.068023506E0,1.343864016E-2,3.970507160E-2,8.093725890E-3
2.077736943E0,9.773556143E-3,4.581354558E-2,8.093725890E-3
2.087449703E0,8.551862091E-3,4.703523964E-2,5.650337320E-3
2.097163297E0,8.551862091E-3,4.459185153E-2,4.428642802E-3
2.106877620E0,7.330167107E-3,4.214845970E-2,4.428642802E-3
2.116591110E0,4.886778072E-3,4.459185153E-2,5.650337320E-3
2.126303870E0,-0.000000000E0,4.947862774E-2,6.872031838E-3
2.136017464E0,-4.886778072E-3,4.947862774E-2,6.872031838E-3
2.145731787E0,-1.099525020E-2,4.337015375E-2,6.872031838E-3
2.155445276E0,-1.343864016E-2,3.115320951E-2,3.206948051E-3
2.165157985E0,-1.466033421E-2,1.893626526E-2,1.985253533E-3
2.174871578E0,-1.343864016E-2,4.275931045E-3,-1.679830020E-3
2.184585901E0,-9.773556143E-3,-1.527118124E-2,-6.566607859E-3
2.194299391E0,-3.665083554E-3,-3.359659761E-2,-9.009997360E-3
2.204012151E0,2.443389036E-3,-4.581354558E-2,-9.009997360E-3
2.213725745E0,4.886778072E-3,-5.192201585E-2,-9.009997360E-3
2.223440068E0,3.665083554E-3,-4.947862774E-2,-7.788302377E-3
2.233153558E0,-0.000000000E0,-3.481829539E-2,-5.344913341E-3
2.242866318E0,-2.443389036E-3,-1.771457121E-2,-4.123218823E-3
2.252579808E0,-1.221694518E-3,-6.719320081E-3,-4.123218823E-3
2.262294235E0,-0.000000000E0,-3.054236295E-3,-5.344913341E-3
2.272007672E0,2.443389036E-3,-9.162709117E-3,-7.788302377E-3
2.281720433E0,3.665083554E-3,-1.893626526E-2,-1.023169141E-2
2.291434026E0,1.221694518E-3,-2.870982140E-2,-1.267508045E-2
2.301148349E0,-2.443389036E-3,-3.726168349E-2,-1.267508045E-2
2.310861839E0,-8.551862091E-3,-4.092676565E-2,-1.145338640E-2
2.320574599E0,-1.221694518E-2,-3.970507160E-2,-9.009997360E-3
2.330288193E0,-1.588202827E-2,-3.359659761E-2,-6.566607859E-3
2.340002516E0,-1.588202827E-2,-2.504473738E-2,-4.123218823E-3
2.349716006E0,-1.710372418E-2,-1.527118124E-2,-1.679830020E-3
2.359428714E0,-1.832541823E-2,-7.941014133E-3,-4.581354442E-4
2.369142308E0,-1.832541823E-2,-9.162709117E-3,-2.901524538E-3
2.378856631E0,-2.076880634E-2,-1.527118124E-2,-5.344913341E-3
2.388570120E0,-1.954711229E-2,-2.382304333E-2,-9.009997360E-3
2.398282881E0,-2.199050039E-2,-2.870982140E-2,-1.023169141E-2
2.407996474E0,-2.199050039E-2,-2.870982140E-2,-9.009997360E-3
2.417710797E0,-2.199050039E-2,-2.137965336E-2,-6.566607859E-3
2.427424287E0,-1.832541823E-2,-1.282779220E-2,-5.344913341E-3
2.437137047E0,-1.343864016E-2,-1.832541777E-3,-1.679830020E-3
2.446850537E0,-7.330167107E-3,1.160609815E-2,1.985253533E-3
2.456564912E0,-1.221694518E-3,2.382304333E-2,3.206948051E-3
2.466278401E0,3.665083554E-3,3.359659761E-2,1.985253533E-3
2.475991162E0,8.551862091E-3,3.848337755E-2,-4.581354442E-4
2.485704756E0,1.221694518E-2,3.481829539E-2,-2.901524538E-3
2.495419078E0,1.343864016E-2,2.015795931E-2,-5.344913341E-3
2.505132568E0,1.343864016E-2,-1.832541777E-3,-9.009997360E-3
2.514845328E0,1.099525020E-2,-3.115320951E-2,-1.023169141E-2
2.524558922E0,4.886778072E-3,-5.925218388E-2,-9.009997360E-3
2.534273245E0,-1.221694518E-3,-8.002099395E-2,-7.788302377E-3
2.543986735E0,-7.330167107E-3,-8.979454637E-2,-5.344913341E-3
2.553699443E0,-1.221694518E-2,-8.979454637E-2,-2.901524538E-3
2.563413037E0,-1.466033421E-2,-8.124268800E-2,-1.679830020E-3
2.573127360E0,-1.710372418E-2,-6.536065787E-2,-2.901524538E-3
2.582840849E0,-1.710372418E-2,-4.581354558E-2,-1.679830020E-3
2.592553610E0,-1.588202827E-2,-2.382304333E-2,-1.679830020E-3
2.602267203E0,-1.466033421E-2,-1.832541777E-3,-4.123218823E-3
2.611981526E0,-1.343864016E-2,1.649287529E-2,-4.123218823E-3
2.621695016E0,-1.343864016E-2,3.115320951E-2,-5.344913341E-3
2.631407724E0,-1.343864016E-2,4.214845970E-2,-7.788302377E-3
2.641121318E0,-1.466033421E-2,4.581354558E-2,-9.009997360E-3
2.650835641E0,-1.710372418E-2,4.092676565E-2,-1.145338640E-2
2.660549131E0,-1.710372418E-2,3.115320951E-2,-1.267508045E-2
2.670261891E0,-1.588202827E-2,1.893626526E-2,-1.145338640E-2
2.679975485E0,-1.343864016E-2,4.275931045E-3,-1.145338640E-2
2.689689808E0,-9.773556143E-3,-1.038440317E-2,-9.009997360E-3
2.699403297E0,-7.330167107E-3,-2.382304333E-2,-6.566607859E-3
