"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.645437933E0,-2.834896564E0,-9.403793335E0,-1.094716340E-1
1.655151422E0,-2.799004316E0,-9.415757179E0,-1.286142170E-1
1.664864183E0,-2.784647465E0,-9.420542717E0,-1.453639716E-1
1.674577776E0,-2.767897606E0,-9.434899330E0,-1.429711580E-1
1.684292099E0,-2.777468920E0,-9.432506561E0,-1.286142170E-1
1.694005589E0,-2.810968399E0,-9.470791817E0,-1.190429255E-1
1.703718297E0,-2.839682341E0,-9.470791817E0,-1.142572835E-1
1.713431891E0,-2.856431961E0,-9.463613510E0,-1.429711580E-1
1.723146214E0,-2.873181820E0,-9.442078590E0,-1.549352705E-1
1.732859703E0,-2.866003275E0,-9.442078590E0,-1.716850251E-1
1.742572464E0,-2.851646423E0,-9.430113792E0,-1.453639716E-1
1.752286058E0,-2.834896564E0,-9.430113792E0,-1.046859920E-1
1.762000381E0,-2.822932482E0,-9.425328255E0,-4.725824669E-2
1.771713818E0,-2.825325251E0,-9.422935486E0,-8.973085321E-3
1.781426578E0,-2.827718258E0,-9.430113792E0,5.383851007E-3
1.791140172E0,-2.818146944E0,-9.418149948E0,-1.615155302E-2
1.800854495E0,-2.820539713E0,-9.415757179E0,-6.161518395E-2
1.810567985E0,-2.825325251E0,-9.418149948E0,-1.022931710E-1
1.820280745E0,-2.834896564E0,-9.425328255E0,-1.310070455E-1
1.829994235E0,-2.839682341E0,-9.439684868E0,-1.621137410E-1
1.839708610E0,-2.844467878E0,-9.458827972E0,-1.764706671E-1
1.849422099E0,-2.849253654E0,-9.449256897E0,-1.668993831E-1
1.859134860E0,-2.846860647E0,-9.437292099E0,-1.238285750E-1
1.868848453E0,-2.846860647E0,-9.442078590E0,-1.238285750E-1
1.878562776E0,-2.851646423E0,-9.444471359E0,-9.511470050E-2
1.888276266E0,-2.832503796E0,-9.456435204E0,-8.554340899E-2
1.897989026E0,-2.818146944E0,-9.437292099E0,-8.554340899E-2
1.907702516E0,-2.822932482E0,-9.413364410E0,-5.443671346E-2
1.917416891E0,-2.830111027E0,-9.418149948E0,-4.247260094E-2
1.927130381E0,-2.851646423E0,-9.437292099E0,-4.725824669E-2
1.936843141E0,-2.837289333E0,-9.470791817E0,-4.247260094E-2
1.946556735E0,-2.825325251E0,-9.492327690E0,-7.118647546E-2
1.956271058E0,-2.810968399E0,-9.492327690E0,-6.640082598E-2
1.965984547E0,-2.813361168E0,-9.458827972E0,-6.879365444E-2
1.975697256E0,-2.799004316E0,-9.439684868E0,-6.161518395E-2
1.985410849E0,-2.820539713E0,-9.410971642E0,-4.725824669E-2
1.995125172E0,-2.825325251E0,-9.375079155E0,-5.443671346E-2
2.004838662E0,-2.818146944E0,-9.372686386E0,-6.640082598E-2
2.014551422E0,-2.832503796E0,-9.382257462E0,-8.075776696E-2
2.024265016E0,-2.834896564E0,-9.394221306E0,-1.094716340E-1
2.033979339E0,-2.839682341E0,-9.425328255E0,-1.453639716E-1
2.043692828E0,-2.842075109E0,-9.442078590E0,-1.764706671E-1
2.053405589E0,-2.810968399E0,-9.451649666E0,-1.812563092E-1
2.063119183E0,-2.813361168E0,-9.427721024E0,-1.980060786E-1
2.072833506E0,-2.825325251E0,-9.427721024E0,-1.836491376E-1
2.082546943E0,-2.820539713E0,-9.442078590E0,-1.573280841E-1
2.092259703E0,-2.808575630E0,-9.454042435E0,-1.549352705E-1
2.101973297E0,-2.834896564E0,-9.456435204E0,-1.597209126E-1
2.111687620E0,-2.837289333E0,-9.463613510E0,-1.740778536E-1
2.121401110E0,-2.820539713E0,-9.477970123E0,-1.692921966E-1
2.131113870E0,-2.760719061E0,-9.475577354E0,-1.573280841E-1
2.140827464E0,-2.708076954E0,-9.458827972E0,-1.333998591E-1
2.150541787E0,-2.669791937E0,-9.458827972E0,-1.022931710E-1
2.160255276E0,-2.643470764E0,-9.461220741E0,-6.879365444E-2
