"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.370874902E0,-1.441675663E0,-6.961917400E0,-4.038187504E0
2.380589433E0,-1.664208174E0,-6.466304302E0,-4.088436604E0
2.390303079E0,-2.210070848E0,-6.356234074E0,-3.473181963E0
2.400016048E0,-2.387438774E0,-6.760621071E0,-2.771785975E0
2.409729850E0,-2.238784790E0,-7.763812065E0,-2.405385017E0
2.419444381E0,-2.073679924E0,-8.807681084E0,-2.402992249E0
2.429158131E0,-1.640279889E0,-8.920144081E0,-3.403790236E0
2.438870995E0,-1.130309582E0,-8.568398476E0,-3.667000771E0
2.448584798E0,-7.666005492E-1,-8.355138779E0,-3.032603502E0
2.458299329E0,-6.514459848E-1,-8.106285095E0,-2.355135679E0
2.468013079E0,-8.838488460E-1,-7.684848785E0,-1.885843396E0
2.477725995E0,-1.539781332E0,-7.553243637E0,-2.015055656E0
2.487439798E0,-1.688136339E0,-7.613064289E0,-2.146960020E0
2.497154329E0,-1.695314884E0,-7.486244678E0,-2.036591291E0
2.506867975E0,-1.994716763E0,-7.591528893E0,-1.636989832E0
2.516580943E0,-2.789433002E0,-6.976274490E0,-1.625025630E0
2.526294745E0,-3.622733593E0,-6.629015923E0,-2.087139606E0
2.536009277E0,-4.230809689E0,-6.289235115E0,-2.450848579E0
2.545723027E0,-4.541876316E0,-6.200401783E0,-2.560918331E0
2.555435891E0,-4.925027370E0,-6.353841305E0,-2.374278307E0
2.565149693E0,-4.240380764E0,-6.755835533E0,-1.811665893E0
2.574864225E0,-3.895515203E0,-7.332805157E0,-1.383051515E0
2.584577975E0,-4.056133270E0,-7.888238907E0,-1.253839016E0
2.594290891E0,-4.546662331E0,-8.280961037E0,-1.256231904E0
2.604004641E0,-4.709673405E0,-8.644968987E0,-1.234696507E0
2.613719173E0,-4.276273251E0,-8.963214874E0,-1.086341500E0
2.623432923E0,-3.380759239E0,-9.497113228E0,-1.129412293E0
2.633145839E0,-2.444866419E0,-1.009801102E1,-6.649056077E-1
2.642859641E0,-1.783849239E0,-1.066301632E1,1.130608693E-1
2.652574173E0,-1.094417214E0,-1.145803165E1,1.099501967E0
2.662287818E0,-4.265206456E-1,-1.190818119E1,1.681257010E0
2.672000787E0,8.823533356E-2,-1.239153099E1,1.686042666E0
2.681714589E0,3.849453330E-1,-1.223599815E1,1.063609719E0
2.691429120E0,4.136592150E-1,-1.208046436E1,5.632106066E-1
2.701142870E0,-1.127617657E-1,-1.174516964E1,5.584250093E-1
2.710855735E0,-1.336391449E0,-1.128066349E1,6.326025128E-1
2.720569537E0,-2.152642965E0,-1.081406307E1,8.626125455E-1
2.730284068E0,-2.885145903E0,-1.016979504E1,9.367900491E-1
2.739997818E0,-3.184547901E0,-9.092725754E0,5.009972453E-1
