"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.289517673E0,8.419002295E-1,-2.342599183E-1,1.343863904E-1
1.299231787E0,9.445225596E-1,-2.611372173E-1,-3.298575059E-2
1.308945016E0,1.020267606E0,-2.379250079E-1,-1.661504507E-1
1.318657568E0,1.087460876E0,-2.489202619E-1,-2.223484069E-1
1.328370902E0,1.138772011E0,-3.038965166E-1,-2.211267054E-1
1.338085016E0,1.149767280E0,-3.649812341E-1,-1.869192570E-1
1.347798245E0,1.141215444E0,-4.077405334E-1,-1.441599578E-1
1.357510745E0,1.132663488E0,-4.333961308E-1,-1.453816444E-1
1.367224079E0,1.122889996E0,-4.052971601E-1,-1.966928244E-1
1.376938193E0,1.098456025E0,-3.026748300E-1,-2.687727809E-1
1.386651423E0,1.023932695E0,-1.487413049E-1,-3.469612300E-1
1.396363975E0,8.541171551E-1,6.872031838E-2,-4.068242610E-1
1.406077308E0,6.305471063E-1,3.961344361E-1,-3.921639323E-1
1.415791423E0,4.375193417E-1,7.748597264E-1,-2.895416021E-1
1.425504652E0,3.202366829E-1,1.048519373E0,-1.392731816E-1
1.435217152E0,2.615953386E-1,1.104717255E0,8.551862091E-3
1.444930537E0,1.980672181E-1,9.715525508E-1,1.270562261E-1
1.454644600E0,1.003316641E-1,7.272136807E-1,2.235700935E-1
1.464357933E0,9.926267900E-3,4.682144225E-1,2.761029601E-1
1.474070381E0,-6.337540597E-2,3.008422852E-1,2.492256761E-1
1.483783714E0,-1.354553849E-1,2.226538211E-1,1.392731816E-1
1.493497829E0,-2.087570578E-1,2.055501044E-1,-2.687728032E-2
1.503211058E0,-2.796153426E-1,1.982199401E-1,-1.795890927E-1
1.512923610E0,-3.358132839E-1,1.652341783E-1,-2.687727809E-1
1.522636943E0,-3.516952991E-1,1.102579311E-1,-2.980934680E-1
1.532351058E0,-3.235963285E-1,2.351761982E-2,-2.858765125E-1
1.542064287E0,-3.052709103E-1,-8.887827396E-2,-2.223484069E-1
1.551776787E0,-3.162661791E-1,-2.086043358E-1,-1.417165697E-1
1.561490173E0,-3.419217467E-1,-3.026748300E-1,-7.696675509E-2
1.571204235E0,-3.761292100E-1,-3.234436214E-1,-3.787253052E-2
1.580917568E0,-4.103366435E-1,-2.476985604E-1,-2.076880634E-2
1.590630016E0,-4.286620617E-1,-1.120904684E-1,-3.298575059E-2
1.600343350E0,-4.433223903E-1,-3.390202299E-2,-6.474980712E-2
1.610057464E0,-6.510104537E-1,-1.524063945E-1,-1.099525094E-1
1.619770693E0,-1.033400893E0,-2.281514555E-1,-1.307213157E-1
1.629483245E0,-1.511236072E0,-3.075616062E-1,-6.108472589E-3
1.639196579E0,-1.765348554E0,-5.299099684E-1,2.528907657E-1
1.648910693E0,-1.588202834E0,-7.021689415E-1,5.302154422E-1
1.658623923E0,-1.277739763E0,-3.295520842E-1,7.782194018E-1
1.668336475E0,-1.277739763E0,-8.032641560E-2,9.052756429E-1
1.678049808E0,-1.668834686E0,-9.009996802E-2,7.366818190E-1
1.687763923E0,-1.677386522E0,-1.243074164E-1,2.932066917E-1
1.697477152E0,-1.090820551E0,1.432436854E-1,-2.724378705E-1
1.707189652E0,-5.679352283E-1,1.627907902E-1,-7.488987446E-1
1.716903037E0,-5.642701387E-1,1.236965731E-1,-9.260444641E-1
1.726617100E0,-5.911474228E-1,9.437590092E-2,-7.073611021E-1
1.736330433E0,-3.773508966E-1,1.371352077E-1,-2.541124523E-1
1.746042881E0,-3.038965166E-2,3.313846290E-1,1.148392856E-1
1.755756266E0,2.554868758E-1,3.521534503E-1,3.164188862E-1
1.765470329E0,4.607315361E-1,1.908897758E-1,4.202629030E-1
1.775183662E0,6.403206587E-1,-1.801999472E-2,4.752391577E-1
1.784896110E0,7.942541242E-1,-1.902789176E-1,4.263713956E-1
1.794609443E0,9.298622608E-1,-2.648022771E-1,2.382304370E-1
1.804323558E0,1.071578860E0,-2.464768738E-1,-1.221694518E-2
1.814036787E0,1.210852027E0,-2.073826492E-1,-1.905843467E-1
1.823749339E0,1.314695954E0,-2.379250079E-1,-2.260134816E-1
1.833462673E0,1.364785433E0,-3.466558158E-1,-1.795890927E-1
1.843176787E0,1.370893955E0,-4.883723855E-1,-1.258345395E-1
1.852890016E0,1.361120462E0,-5.971031785E-1,-1.001789495E-1
1.862602568E0,1.346460104E0,-6.166502833E-1,-1.343863904E-1
1.872315902E0,1.323247910E0,-5.286883116E-1,-2.101314515E-1
1.882030016E0,1.269493341E0,-3.833066523E-1,-2.858765125E-1
1.891743245E0,1.160762548E0,-2.696890533E-1,-3.579564989E-1
1.901455745E0,9.665130973E-1,-1.792836636E-1,-4.263713956E-1
1.911169131E0,6.940752268E-1,8.857285604E-3,-4.288147688E-1
1.920883193E0,4.020902216E-1,3.814741075E-1,-3.029802442E-1
1.930596527E0,1.980672181E-1,8.054021001E-1,-9.284878522E-2
1.940308975E0,1.443126649E-1,1.016755223E0,1.050657257E-1
1.950022360E0,1.528645307E-1,9.031376839E-1,2.455606014E-1
1.959736423E0,1.455343664E-1,6.380299330E-1,3.127537966E-1
1.969449756E0,8.933641016E-2,3.924693763E-1,3.225273490E-1
1.979162204E0,-3.771981969E-2,1.969982386E-1,2.932066917E-1
1.988875589E0,-2.075353563E-1,2.718270384E-2,2.040229887E-1
1.998589652E0,-3.541387022E-1,-8.643488586E-2,5.741964281E-2
2.008302881E0,-4.152234197E-1,-1.328592747E-1,-1.111742035E-1
2.018015433E0,-3.834593594E-1,-1.328592747E-1,-2.443388999E-1
2.027728766E0,-3.101576865E-1,-1.304158866E-1,-3.359659910E-1
2.037442881E0,-2.515163720E-1,-1.548497826E-1,-3.897205591E-1
2.047156110E0,-2.392994165E-1,-2.208212912E-1,-3.884988427E-1
2.056868662E0,-2.832804024E-1,-3.283303976E-1,-3.323009014E-1
2.066581995E0,-3.822376728E-1,-4.346178174E-1,-2.272351831E-1
2.076296110E0,-5.044071078E-1,-5.201364160E-1,-8.918370306E-2
2.086009339E0,-6.070294380E-1,-5.885513425E-1,2.321219631E-2
2.095721839E0,-6.497887969E-1,-6.105418205E-1,5.131116882E-2
2.105435225E0,-7.377507687E-1,-6.459710002E-1,1.221694518E-3
2.115149287E0,-9.857547879E-1,-6.386408210E-1,-7.574506104E-2
2.124862620E0,-1.387844920E0,-5.335750580E-1,-6.963659078E-2
2.134575068E0,-1.723810911E0,-4.187358022E-1,8.429691941E-2
2.144288402E0,-1.404948711E0,-4.529432356E-1,3.298575282E-1
2.154002516E0,-8.122741580E-1,-1.817270666E-1,5.717530251E-1
2.163715850E0,-5.935907960E-1,2.336490750E-1,7.073611021E-1
2.173428298E0,-1.125027895E0,2.800734639E-1,6.584933400E-1
2.183141631E0,-1.761683464E0,1.835595965E-1,4.825693369E-1
2.192855745E0,-1.578429341E0,4.816530645E-1,3.078670204E-1
2.202568975E0,-8.342646360E-1,5.757235289E-1,5.253286287E-2
2.212281527E0,-5.092939138E-1,3.961344361E-1,-3.261924386E-1
2.221994860E0,-5.325061083E-1,2.800734639E-1,-4.996730685E-1
2.231708975E0,-3.724641204E-1,2.690782249E-1,-4.190412164E-1
2.241422204E0,3.069507517E-2,4.107947946E-1,-2.748812735E-1
2.251134704E0,5.144860744E-1,6.429167390E-1,-1.942494214E-1
2.260848089E0,8.162446618E-1,5.647283196E-1,-1.319430023E-1
2.270562152E0,9.530744553E-1,2.825168669E-1,-1.343864016E-2
2.280275485E0,1.023932695E0,9.559759498E-2,1.380514801E-1
2.289987933E0,1.058140159E0,-4.734066129E-2,2.211267054E-1
2.299701266E0,1.121668339E0,-1.194206402E-1,1.612636745E-1
2.309415381E0,1.260941505E0,-8.032641560E-2,0.000000000E0
2.319128610E0,1.424648523E0,-4.367557913E-2,-1.661504507E-1
2.328841162E0,1.546818018E0,-4.611896724E-2,-2.528907657E-1
2.338554495E0,1.577360392E0,-1.365243644E-1,-2.382304370E-1
2.348268610E0,1.535822749E0,-3.014531136E-1,-1.710372269E-1
2.357981839E0,1.466186166E0,-4.138490260E-1,-8.796200156E-2
2.367694339E0,1.389219403E0,-4.431696832E-1,-1.710372418E-2
2.377407725E0,1.270714998E0,-4.309527278E-1,3.176405653E-2
2.387121787E0,1.054475069E0,-4.077405334E-1,5.375456065E-2
2.396835120E0,7.307260633E-1,-3.332171738E-1,5.864133686E-2
2.406547568E0,3.581092060E-1,-1.023169160E-1,5.008947477E-2
2.416260902E0,4.902049154E-2,2.898470163E-1,7.818844914E-2
2.425975016E0,-9.025268257E-2,7.040014863E-1,1.466033459E-1
2.435688245E0,-6.948387623E-2,9.471186996E-1,1.771457046E-1
2.445400798E0,1.114796288E-2,9.825478196E-1,1.783674061E-1
2.455114131E0,4.169032723E-2,9.837695360E-1,1.979145110E-1
2.464828245E0,-1.206423342E-2,9.935430884E-1,2.211267054E-1
2.474541475E0,-1.256818175E-1,9.226847887E-1,2.199050188E-1
2.484253975E0,-2.478512824E-1,7.858549953E-1,1.966928244E-1
2.493967360E0,-3.455868363E-1,6.453601122E-1,1.673721522E-1
2.503681423E0,-4.140017331E-1,5.390726924E-1,1.356080920E-1
