"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.382120484E0,-2.150250196E0,-9.382855892E-1,-9.661918640E0
2.391833557E0,-2.133500576E0,-9.526425004E-1,-9.664311409E0
2.401545744E0,-2.131107569E0,-9.717850685E-1,-9.690632820E0
2.411258869E0,-2.111965179E0,-9.550353289E-1,-9.673882484E0
2.420972724E0,-2.102393866E0,-9.382855892E-1,-9.666704178E0
2.430685796E0,-2.083251238E0,-9.382855892E-1,-9.683454514E0
2.440398036E0,-2.088036776E0,-9.358927608E-1,-9.688240051E0
2.450111109E0,-2.083251238E0,-9.334999323E-1,-9.700203896E0
2.459824963E0,-2.090429783E0,-9.191430211E-1,-9.681061745E0
2.469538036E0,-2.107179403E0,-9.239286184E-1,-9.666704178E0
2.479250276E0,-2.107179403E0,-9.334999323E-1,-9.681061745E0
2.488963401E0,-2.107179403E0,-9.382855892E-1,-9.688240051E0
2.498677255E0,-2.085644007E0,-9.478568435E-1,-9.678668022E0
2.508390328E0,-2.114357948E0,-9.574281573E-1,-9.669096947E0
2.518102515E0,-2.133500576E0,-9.598209858E-1,-9.671489716E0
2.527815640E0,-2.138286114E0,-9.646066427E-1,-9.669096947E0
2.537529494E0,-2.147857428E0,-9.789635539E-1,-9.683454514E0
2.547242567E0,-2.150250196E0,-9.813563824E-1,-9.671489716E0
2.556954807E0,-2.135893345E0,-9.550353289E-1,-9.652347565E0
2.566667880E0,-2.135893345E0,-9.382855892E-1,-9.645169258E0
2.576381734E0,-2.164607286E0,-9.071788788E-1,-9.621240616E0
2.586094807E0,-2.167000055E0,-9.071788788E-1,-9.628418922E0
2.595807046E0,-2.167000055E0,-9.000003934E-1,-9.640383720E0
2.605520171E0,-2.181356907E0,-9.000003934E-1,-9.661918640E0
2.615234026E0,-2.171785593E0,-8.904291391E-1,-9.666704178E0
2.624947099E0,-2.174178362E0,-9.095717072E-1,-9.676275253E0
2.634659286E0,-2.155035973E0,-9.239286184E-1,-9.688240051E0
2.644372411E0,-2.171785593E0,-9.311071038E-1,-9.688240051E0
2.654086265E0,-2.152642965E0,-9.382855892E-1,-9.678668022E0
2.663799338E0,-2.147857428E0,-9.622138143E-1,-9.678668022E0
2.673511578E0,-2.140678883E0,-9.646066427E-1,-9.640383720E0
2.683224703E0,-2.143071890E0,-9.574281573E-1,-9.659525871E0
2.692938557E0,-2.126322031E0,-9.550353289E-1,-9.652347565E0
2.702651630E0,-2.114357948E0,-9.478568435E-1,-9.649954796E0
2.712363869E0,-2.102393866E0,-9.071788788E-1,-9.606884003E0
2.722076994E0,-2.114357948E0,-8.952147961E-1,-9.630811691E0
2.731790849E0,-2.114357948E0,-8.880363107E-1,-9.647562027E0
2.741503869E0,-2.114357948E0,-8.856434822E-1,-9.673882484E0
2.751216109E0,-2.121536493E0,-9.047860503E-1,-9.669096947E0
2.760929234E0,-2.126322031E0,-9.358927608E-1,-9.661918640E0
2.770643088E0,-2.114357948E0,-9.406784177E-1,-9.659525871E0
2.780356161E0,-2.111965179E0,-9.311071038E-1,-9.666704178E0
2.790068401E0,-2.111965179E0,-9.311071038E-1,-9.657133102E0
2.799781526E0,-2.135893345E0,-9.071788788E-1,-9.669096947E0
2.809495380E0,-2.131107569E0,-9.071788788E-1,-9.678668022E0
2.819208453E0,-2.147857428E0,-9.023932219E-1,-9.690632820E0
2.828920692E0,-2.145464659E0,-8.976075649E-1,-9.671489716E0
2.838633817E0,-2.145464659E0,-8.952147961E-1,-9.669096947E0
2.848347671E0,-2.135893345E0,-9.071788788E-1,-9.659525871E0
2.858060744E0,-2.128714800E0,-9.000003934E-1,-9.652347565E0
2.867772984E0,-2.133500576E0,-9.071788788E-1,-9.664311409E0
2.877486109E0,-2.140678883E0,-9.358927608E-1,-9.673882484E0
2.887199963E0,-2.126322031E0,-9.382855892E-1,-9.666704178E0
2.896913036E0,-2.116750717E0,-9.622138143E-1,-9.669096947E0
2.906625276E0,-2.119143486E0,-9.765707254E-1,-9.661918640E0
2.916338401E0,-2.114357948E0,-9.669994712E-1,-9.649954796E0
2.926052255E0,-2.102393866E0,-9.526425004E-1,-9.630811691E0
2.935765328E0,-2.131107569E0,-9.550353289E-1,-9.652347565E0
2.945477567E0,-2.135893345E0,-9.263214469E-1,-9.657133102E0
2.955190692E0,-2.145464659E0,-9.263214469E-1,-9.695418358E0
2.964904546E0,-2.143071890E0,-9.263214469E-1,-9.707382202E0
2.974617619E0,-2.147857428E0,-9.263214469E-1,-9.695418358E0
2.984329859E0,-2.133500576E0,-9.095717072E-1,-9.669096947E0
2.994042984E0,-2.157428741E0,-9.287142754E-1,-9.657133102E0
3.003756838E0,-2.155035973E0,-9.406784177E-1,-9.645169258E0
