"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.751922397E0,-1.615080118E0,5.027272701E-1,6.091674566E-1
1.761635105E0,-1.555217147E0,6.591041684E-1,5.847335458E-1
1.771348647E0,-1.494132400E0,5.271611810E-1,6.384881139E-1
1.781062866E0,-1.415943980E0,1.301104724E-1,7.301151752E-1
1.790776303E0,-1.330425382E0,-3.133646548E-1,7.496622801E-1
1.800489011E0,-1.246128440E0,-7.861604095E-1,6.519267559E-1
1.810202449E0,-1.236354828E0,-9.999569654E-1,4.955498278E-1
1.819916772E0,-1.305991411E0,-9.034430981E-1,3.074088693E-1
1.829630209E0,-1.398840189E0,-5.186093450E-1,1.229330078E-1
1.839342866E0,-1.452594757E0,4.581354558E-2,-2.733541466E-2
1.849056407E0,-1.446486354E0,5.735855699E-1,-8.475505561E-2
1.858770678E0,-1.370741248E0,8.863393664E-1,-4.199574888E-2
1.868484063E0,-1.220472813E0,9.290986657E-1,5.207473040E-2
1.878196772E0,-9.969027042E-1,6.810947061E-1,1.314848661E-1
1.887910313E0,-7.342383862E-1,2.730487287E-1,1.754658818E-1
1.897624532E0,-4.715740979E-1,-1.337755471E-1,1.766875684E-1
1.907337970E0,-2.455606014E-1,-4.343124032E-1,1.363716573E-1
1.917050678E0,-4.520269856E-2,-5.809157491E-1,5.085303262E-2
1.926764116E0,1.392731816E-1,-6.029062271E-1,-6.032116711E-2
1.936478438E0,3.200839758E-1,-5.479300022E-1,-1.727170646E-1
1.946191876E0,5.033381581E-1,-4.379774928E-1,-2.741177082E-1
1.955904532E0,6.951441765E-1,-3.353551328E-1,-3.718532622E-1
1.965618074E0,8.955020905E-1,-2.987042964E-1,-4.512633979E-1
1.975332345E0,1.103190184E0,-3.060344756E-1,-5.025745630E-1
1.985045730E0,1.297439575E0,-2.852656841E-1,-5.318952799E-1
1.994758438E0,1.467255116E0,-2.229592502E-1,-5.685460567E-1
2.004471980E0,1.623632073E0,-1.459924877E-1,-6.394043565E-1
2.014186251E0,1.760461807E0,-2.015795931E-2,-7.432484031E-1
2.023899636E0,1.858197331E0,2.559449971E-1,-8.263236284E-1
2.033612345E0,1.899734974E0,7.055285573E-1,-8.202151656E-1
2.043325782E0,1.878966212E0,1.120904684E0,-6.821636558E-1
2.053040105E0,1.795890927E0,1.227192163E0,-4.756973088E-1
2.062753543E0,1.564990640E0,9.669712186E-1,-3.461976945E-1
2.072466251E0,1.092194915E0,5.931326747E-1,-3.571929336E-1
2.082179688E0,4.679090083E-1,4.159869850E-1,-4.378247857E-1
2.091894011E0,-7.941014320E-2,4.587462842E-1,-5.013529062E-1
2.101607449E0,-4.214846194E-1,4.086568058E-1,-5.001311898E-1
2.111320105E0,-5.803049207E-1,2.504473738E-2,-4.060607255E-1
2.121033647E0,-6.365028620E-1,-6.334486008E-1,-2.460187376E-1
2.130747918E0,-6.719319820E-1,-1.360356808E0,-8.719844371E-2
2.140461303E0,-7.342383862E-1,-1.902789235E0,2.764083818E-2
2.150174011E0,-7.745543122E-1,-2.067718029E0,1.693574041E-1
2.159887553E0,-6.694886088E-1,-1.882020354E0,3.061871827E-1
2.169601824E0,-4.752391577E-1,-1.411668062E0,2.793098986E-1
2.179315209E0,-3.335226178E-1,-7.311841846E-1,5.696150661E-2
2.189027918E0,-2.162399292E-1,4.275931045E-3,-1.751604527E-1
2.198741459E0,-9.773556143E-3,5.405998230E-1,-2.240282297E-1
2.208455678E0,2.394521236E-1,7.262973785E-1,-4.443913698E-2
2.218169116E0,3.579564989E-1,5.357130170E-1,2.011214644E-1
2.227881824E0,4.361449480E-1,3.500154912E-1,3.025220931E-1
